Book Title,Link,Review Text
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},I think you'd get the most out of this book by actually doing the exercises yourself with pieces of color paper (though those may be harder to find these days as published magazines die off). Also the way this book was structured was really confusing - I didn't realize the example plates were in the back as there was no indication or page numbers for where to find them.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Interaction of Color is a good way to spend a lazy summer afternoon. Especially if you need respite from reading heavy literature or political non fiction. And for those who are reading it purely because of the content, you will enjoy it because it is a simple, well presented book without trying to be a definitive one on the subject."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Really really amazing for any designer / artist. There are about 20 pages where Albers discusses class exercises that can be hard to understand, since we are reading a book and not participating in a class, but the rest is fantastic. Albers makes profound points about color and color theory in general that have opened my eyes."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"A pretty neat book, although not for me. I was expecting it to be more heavy on theory, but this is very much a practical guide on teaching about colors. I am sure if you are a student in a workshop, this would be quite useful, but for me it didn't do much. Still, there were some interesting slides, and it is quite short, so it was not a waste of time."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"The brilliant intersection of color, light, physics, music, and math. For fans of the Bauhaus, Kandinsky and Klee this is a must read. Warning - it is not an easy read and it’s best studied with an instructor. I had the good fortune of taking a class called Interaction of Color online with the 92Y, taught by Fritz Horstman, also a teacher at Black Mountain College."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"An eye-opening book on the topics of color theory. It truly changed the way I see things and how the eye sees color. ""Color is the most relative form of art"" changes the way I think the way things look and the way things are. A very important book for people who are into art or art theory, I never truly knew how important certain color techniques or tones were."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"a lot shorter than expected! at its most interesting when Albers discusses mediums in context of other ones, and his general philosophy. the in-depth discussions of laws and studies occasionally descend into gibberish, but are always paired with an alternative way at seeing the concept. will definitely return to this frequently."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Still as important and relevant as 50+ years ago, this book gives a comprehensive and easy to understand overview over various effects of interacting colours. The colour plates in the back of the book illustrate the concepts very well. I wish I could have attended the actual course that Albers describes in the book."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"a fast read but a lifelong reference. the influence of Albers' brilliant ideas on how color is perceived is evident in modern color field paintings, light field installations/sculptures, and even mundane ""optical illusion"" party tricks. i am grateful to have been able to trace down the theory to its bauhaus source."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},This was very interesting and I think would be a valuable resource for an instructor but it was a little much for me. I haven’t had ich exposure to color theory so this book was a little too technical for me to follow. I’d like to revisit this book after I have a better grasp of what the author was trying to say! Some aspects were accessible but others just went over my head
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},hands down one of the most vapid and least substantive books ever made. in the effort of sounding overly cerebral Albers buries any significant conclusions under ten layers of fluff. entirety of this book can be distilled down to one page of notes and even then it barely fills the page. the examples are its only saving grace and the only part of the book that is actually justifiable.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"This was recommended to me by my father in law who is an artist. This short read discusses the theory, philosophy, and interaction of color. The pictures in the book really help illustrate different concepts and illusions when colors are paired together in paintings. A fun book to just flip through and look at the pictures."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"A dreadful ordeal. Abysmal formatting of copy and fatal organisation of book (f.e. division for two parts - lecture and practical case studies, what forces you to turn pages from left to right). It was recommended to me as a great piece in the topic of theory of colour. Then I am receiving a guideline for teachers, which would tire even the most interested in the topic … 3xNO"
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},After seeing Albers work again (at the NC Art Museum) I found my copy of Interaction of Color from college and was reminded again how profoundly his color exercises affected my color perceptions then and now. I'm ready to do another set of his color studies- 40 years later!
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"I didn't actually finish this book. It was geared way too much for a teacher to use as a teaching manual. I didn't have the pieces of paper to do the little experiments, so it wasn't fun like it should have been."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Highly recommend read if you work with colours (graphic design or any art form in general), or have an interest in the theory of how colours work. It’s a book I often come back to when I design something new (I work in fashion)."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Even from a lay perspective, it is obvious why Albers was controversial but also absolutely remarkable. There are principles for teaching within this book that apply far beyond teaching color theory, but it also make me excited for more advanced art classes with my own kids! A fascinating read."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"One of the most invaluable books for any inspiring visual artist. The language can be a bit pretentious and seemingly impenetrable, but its theories and ideas are utterly fascinating and have had a massive impact on the way I create my art."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"More a reference book with exercises that are done in design classes (my major had them as well). The theory was a bit too abstract and the structure of the book is weird, still a very important book for color interaction."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Even though this was written in the 60s the theories and exercises provided still gave me a creative budge and new ways to think of color. I wish I had this when I was in art school. The subjects and topics would have served as great starting points for discussions and papers I had to write.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Way too in-depth for what I was looking for, and weirdly put together as a series of exercises demonstrating very particular details on color mixing and other phenomena. If you are seeking to understand the physics of colors, it is likely that Goethe’s “Theory of Colours” has you well covered."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Such an interesting set of exercises breaking down how we perceive color and really an invitation to think differently about so many other experiences. How magical it must have been to be at Black Mountain College!
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Reading this while lying down on my bed right before sleeping was definitely not the way to do it. That was my own fault. Even so, I enjoyed it. I might reread it (properly) in the future so I can get the full experience."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"A good primer that walks students of color theory through different exercises. For an individual reader at home, without direction and — most importantly — the requisite materials, one must often rely on focused imagination."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},The best color theory book of all time.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Goes well with the Color and Composition class, but is very dry.. 3/5stars"
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Read for SGB 2017. I love this book. There's something comforting about it. Challenging, clinical, but comforting."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Great book! I will do the exercises soon! Probably a summer project.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},All artists must read.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},This book was written for his students on how to learn about color. Every color exercise brings a new concept forward. I will come back and complete this book.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},deep book.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Brilliant!!! (pun intended)
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"An exploration into the often oversimplified world of color behavior, ""Interaction of Color"" is a revelation, and absolutely essential for any modern artist."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Color is the most relative medium in art. Learn from practice, there's no right theory."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Life changing read
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Really beautiful studies. Inspired me to play around with color more
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Interesting—and a beautiful volume—but no idea how to rate it!
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"A very interesting book, gave me a lot to think about: optical mixtures, light and colour intensity, and more."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},You have to WANT to read this for a purpose. Not an everyday entertainer ;)
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Great book for artists. Not bad for we mere mortal crafty types, either."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Excellent
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},amazing. philosophical / mathematic / psychological / etc etc for a total art novce like me i was totally blown away
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Phenomenal book on the effects colors produced when carefully related to each other. Cannot recommend it enough to anybody who works with color.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Frustrating at times in an optical illusion sense but replete with delightful figures to look at. Helpful to understand color space and theory and well worth it's ubiquitous recommendation.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},A thorough study about color.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Nice and useful
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},A book about the interaction of colors and how colors' adjacency affects our perception. The book is full of interesting experiments to show how subjective is what we see.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Wonderful book
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Something that’ll always be on my “reading” list because you pick up and revisit, over and over again. Succinct, direct, insightful."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Ever since my wife had an ""interaction"" with other men in the 90's I've been unable to forge a meaningful relationship with another human soul."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},I love this book so much! It took me forever to get through it because I kept getting inspired and wandering away to paint lol
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Great resource. Helps remind us how dynamic color is.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},A fantastic way to think about how color is and why we see it the way we do. So much fun to explore this book!
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},This is my fault. I don’t have the intellectual faculties developed to understand this book. Wasn’t expecting it to be a critique and was hoping for more practical content.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},Indispensable exercises for developing practical understanding of the use and perception of color.
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},I learn more from this book with every read!
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"Mind-bending. Exceptional for designers, art teachers, and anyone interested in understanding the beauty and potential of colors."
Interaction of Color,https://www.goodreads.com/book/show/111113.Interaction_of_Color/reviews?reviewFilters={%22languageCode%22:%22en%22},"This could be a great book, but I hated the writer's style so much."
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"I finished reading it for my comics/YA Graphic novels class this summer, 6/16/16 and now again, 8/8/17. I'll read this and use it to help people understand comics every year. It's the primary source though there are many good books coming out. What I have to add is that I had a fun conversation with my class about one insightful claim McCloud makes, that the simpler and more ""cartoony"" a comic representation is (i.e., a smiley face), the more universal it will be, the more we will say ""that's me."" In fiction classes I was taught to be as specific and detailed as I could be about characters and places. McCloud says that realistic depictions of characters such as in superhero comics are actually less relatable than simple characters such as Charlie Brown or Nancy, or most manga. Less is more, in a way. That's like suggesting that minimalism (something like Raymond Carver's stories, or Ernest Hemingway's stories) invite readers in more because we as readers have more space to ""be"" the characters, to connect with them. Maybe this is less true for non-comics fiction, though. But McCloud is interesting. Review from before: I've used this book many times to teach comics basics. It's the best book I've found for doing this, and it's in a comics format, with McCloud as the cartoony and erudite ""narrator"". While thoroughly practical, it's also the most philosophical and thorough and at the same time efficient guide to the craft. McCloud also wrote Making Comics, for comics artists. This book is one of the classics of comic history, one of its great books for helping you understand and appreciate comics for their potential complexity as an hybrid art form, without question. If you want to know how comics are made in all its range of possibilities, and if you want to take see why this interrelated telling of visuals and words should be taken seriously as art and literature and cultural commentary and entertainment, this is the book for you."
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"In the 1940s, groups of youths were sent house to house gathering comic books that had been deemed offensive and took part in a massive book burning of over 2000 books. This was not Nazi Germany, however, this was 1948 in the United States and part of the rather subversive history of US comics which is…well, considering the spirit of underground resistance against the , being looked down upon as the social rejects of reading, the embracing of “vulgarity” as political resistance, frequently banned yet always fighting back, using comics to make space for queer and other marginalized voices, the proliferation of zines at hardcore shows and the artsy corners of town, and more, the history of US comics is punk as fuck. I recently put on a history of comics at the library, bringing in the wonderful comic artist and graphic memoirist (author of ) to speak on this history and examine what comics are. During the presentation she recommended this book, by Scott McCloud, which is an incredible and rather accessible look at comics from academic theories on the form’s unique use of visual art and storytelling, visual literacy and the concept of icons, but also by presenting the subject matter in the very medium it is examining to further emphasize the points. There is a lot to consider here, from neuroscience of pattern recognition, the ways different cultures attach different values to iconography and why, to how the genre can be expanded and reach us in ways other visual arts cannot. A fantastic book and one I will now also be recommending to everyone I see. And to you. I can’t see you, but I’m telling you anyways. Yes you, reading this on your screen. Okay lets dive in. The word comics can be a bit confusing, because while yes it can be funny, thats not the point. It has also been used, along with “cartoon” as a rather diminutive term when it comes to art, which is fascinating because around the world the idea of comics and graphic novels (a bit on how that came to be as a way to bypass the Comics Code Authority in a moment) developed as a rather well respected art. While visual storytelling goes back to the time of cave painting, the modern idea of comics began around the early 1900s as experiments in the novel form: ‘,’ such as Belgian artist ’s twenty-one woodcut novels. The superhero genre of comics exploded in popularity in the US just as WWII began in Europe, however the Nazis shut off access to American culture in occupied countries, including comics. While there are some fascinating stories about visual arts even under the tightly censored reading material during their regime, that’s all for another upcoming review but the key here is US comics leaned heavily into superhero’s while Europe developed differently. There is also the long, beautiful history of Japanese art (manga is a form of art similar to comics but also vastly different with its own specific cultural heritage and aspects) and it is fascinating to think about how the varying cultural developments of visual storytelling is so integral to the form and styles. So what are comics, then, if we need a definition. McCloud, who prefers the term comics for the scope of the book says they are ‘’ Basically it is a series of visual frames (sometimes with words) that tells a story or creates emotion. This is like film except, as McCloud points out What has aided comics are two centuries of visual media developed from sequential images starting with French inventor taking the first photograph in 1822. As McCloud tells us ‘’ and we are able to accept a busy panel as being a still frame that still conveys an implied motion. Without being able to see movement the same way as, say, a film, artists have found ways to manipulate time by how they frame sequential panels. Artists have even broken the standard basic square panel in interesting ways to imply duration with visual clues, such as how “bleeds”—when a panel runs off the edge of the page or presses into the next—often ‘’ because of their ‘’ '' - Language can also be employed to orchestrate how the reader perceives motion, such as how a single sound (like the text “SNAP” to imply the shutter-snap of a camera) can grant a depth of duration or add a soundtrack. What I love about comics are the ways words often combine with art beyond simply being paired up in order to narrate the images. And I was thrilled to learn there are academic terms: --In , words and images follow different courses but don’t intersect—sort of like hearing a monologue or or a conversation happening offscreen while watching a different “narrative” play out wordlessly (imagine a that whole you read the previous sentence is was paired with four panels of showing a cat getting into mischief around a city or something). --A where the word is part of the art (a look of surprise shown by the word “WOW” written in place of wide eyes). --An is where words and pictures ‘’ I love McCloud’s metaphor of art and words in comics like dance partners that both take turns leading and try to perform more unique and impressive moves playing off one another. It’s a fascinating look at how comics attempt to move the scale between showing and telling. ‘’ On the topic of telling, since early comics in the US was a cheap medium they needed artists who were willing to work long hours for very little pay to do the actual telling. As writes in his book , this low paying, underappreciated role attracted a disproportionate number of creative people for whom more “traditional” avenues of publishing was closed to them and primarily included ‘’. As the US has never quite embraced the idea of the “melting pot” it professes to be unless it means cultural erasure of anything incongruous to white, middle-class sensibilities, social stigmas against the identities of people such as the artists and workers behind the comic industry of the 1940’s played a role in the vilification of comics in the US. A 1940 essay, , condemned a ‘’ of comics made by people of color who illustrated superheroes deemed to be ‘’ and ‘’ Then came the book burnings. As Hajdu examines, the US wanted to return to a sense of “normal” after WWII. ‘’ writes artist , ‘’ Like what occurred with video games in the 1990s, there was a panic that comics led to violent crime, lowered literacy, were for immoral and written to seduce children into sin. Books were written making such claims, such as which was later revealed to be based on studies that were entirely fabricated. As Dave Itzkoff writes in : These fears over comics would lead to the creation of the , formed by the as an alternative to government regulation but effectively became de facto censorship. You can read the lengthy list of regulations . The CCA effectively took all the fun out of comics for adults and was the equivalent of requiring all US films to have a G rating. Stores could not legally sell any comic without a CCA stamp of approval. Of course people rebelled, and there was some amazing things happening in underground comics and it really became an outlet for queer voices during this time–the very voices still suppressed in current graphic novel publishing. Oh yea, I promised I’d talk about how “graphic novels” came to be. Get this. In the late 1980s, people realized that, while yes Zines are cool as shit, but if you took a comic and “properly” bound all the issues together like a book and slapped an ISBN number on its ass BOOM suddenly its not a comic its a novel. A graphic novel]. GENIUS. And now we have . Honestly, queer YA graphic novels have been doing some incredible things and I sometimes feel YA graphic novels are were some of the most unique aspects of US publishing are happening but mostly but uuuhhhhh yea sorry about that (IM NOT) there is a wonderful legacy of graphic novels stemming from a way to finally topple censorship. Right off the bat we had books like and and comics have never been the same. SO lets get back to McCloud because one of my favorite parts of his book is the discussion on art as a form of symbol recognition and iconography. What is really fascinating about all the various culturally-unique forms of sequential visual art (and McCloud does some great deep dives that I urge you to read) are the ways that we decode images and find them to be a language of their own. I believe comics are important because it is such a perfect way to learn visual literacy and this is something that has become very valuable and necessary going forward in a digital age where memes and emojis are able to convey wonderfully abstract ideas that carry a lot of cultural currency with them. One of the more fascinating examples he gives is the idea that simplicity of comics is useful because it goes from being a specific into a universal. He explains how, for example, we know other people’s faces in better detail than our own because we them and just have a general impression of our own. For this reason comics that have less specific detail help us inject ourselves into the characters. We see a detailed face as someone else, we see a icon of a face as ourselves. Which i really cool and comes from a long history of research into Pareidolia, which is the believed to be due to long ago instinctual needs to recognize faces for safety reasons. It is also how marketers have learned that due to putting the “face” of the car on as our driver personality mask, or that there have been studies showing , leading to theories about how the human history around personifying natural disasters or elements as dieties. I love this kind of thing, and comics play into this by making visual representations of ideas that speak just as loud as words. But I’ve talked enough (too much as usual) and you should definitely pick this book up. It is quite academic but not inaccessible and wildly fascinating. It also helps you think about art in general and how much time and space come into play in ways we don’t typically pay attention to. I love sequential art and I will be urging this book on people for years to come."
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"Great book, but I'm too annoyed to give it four stars. It's amateurish, but I believe if you're aware of how great a book is while you're reading it, it's not working at its best. You can go 'oh wow that's such a clever way to illustrate this idea, and the text is so effective', but it's a bit like reading an instruction manual, and nothing personal or particularly poignant. I guess the idea is to understand the basic structure and potential of comic art, but must it be so academic and dry? The book doesn't limit itself to the conventional art theory, but rather ventures into fundamental epistemological and phenomenological debates. It's informative and eye opening, but not particularly relevant, like every single other art theory textbook. Except this one has pictures (or should I say, integrated with pictures?) is a misleading title, perhaps would suit the purpose of the book better. Majority of people (in terms of an audience that is likely to pick up a comic-related theory book) has little trouble understanding the intention of the drawing and writing - we can feel the atmosphere, be moved by the characters and thrilled by the action. Appreciating the history, concept and techniques that help build it up are, however, often overlooked. Much like film and literature, comics require a lot of conceptual and aesthetic decision to make it effective and communicative, and McCloud tries hard to evaluate the general methods that are used to convey these expressions. It would work better if he utilise more specific works rather than general 'rules', and most of them only applicable to mainstream comics. The last chapter goes on about the importance of 'understanding', and how comics can serve as a great tool of communication. Frankly it is a bit arrogant to me. No matter what your medium - ink and paper, music, written words, motion picture, performance, construction, we as the audience give ourselves far less credit when apprehending these art forms. We are subjected to arbitrary education, test and criticism that are meant to 'guide' our 'understanding' of the creator's concept and execution - how to read them, how to properly experience them, how to get the most of it like the artist 'wants' us to. I feel as though McCloud is saying, 'I'm the creator, and you are the reader. Through these lines and colour, I'm telling you what is being expressed. Do you get it? DO YOU GET IT?'. Fuck this I don't have understand everything in order to appreciate it, have you never read Pynchon or seen anything David Lynch? Comic art is merely another form of story telling, it is equally capable of being as representational or avant-garde as any other art form. 'Understanding comics is serious business' - why is it serious? why not just go out and say 'respecting comics is serious business'. McCloud also comments on how the merit of comics lies in its ability to convey 'individual voices' through mass production - really now? If you want personal expression, why not read a few blogs, talk to strangers in the park, speaker's corner, open mic, go to a concert, underground gig, restaurant, flickr, public toilet, open market, join whatever radical societies there are out there? It is almost ridiculous to have to remind people that comics are capable of being expressionistic, and please don't try to say your choice of material expresses something more profound, original than the others or with more efficiency. Why the fuck should it be efficient? Aren't you arguing that comics can be art too? Then why should it be readable, straightforward and commercial like everything else? GAH I'm angry! What McCloud is saying is that as an artist you have more control over the output. But at least for me, I don't care if you came up with the entire concept or worked in a team as long as the outcome is insightful and fun. And then he started talking about the human condition and how we can fix the world with reading more comics. YEAH. And then there are angels reading comics, statues of bullied comic readers, massive yin yang symbol! montage of great art works! The world map! Epic lightening! 'THE TRUTH WILL SHINE THROUGH'! (real quote) That goes on for about 20 pages. Dear comic art - Don't overestimate yourself, not because you're insignificant. Yes you have a long history indeed, and we 'understand' you're not just some flat tone sexist superhero adventure, and that you can be as postmodern as any other art school asshole graduate. Message received. *Picture above: single panel from Moebius' I don't get it, but it's awesome."
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"Understanding Comics is a comic about comics by Scott McCloud. I remember when this book came out in 1993. My fifteen year old self scoffed. ""I've been reading comics for years. What can this book teach me?"" Twenty five years later and a thousand comics later, on the heels of rereading Zot!, I decided to finally give it a shot. I was apprehensive at first since you really have to scrape to find a negative review of Understanding Comics. Did so many people like it or were they afraid to admit they didn't? Understanding Comics traces the origin of comics back to the ancient Egyptians and other pre-Columbian people. This might be a bit of a stretch but McCloud explains himself fairly well. More interesting to me was the explanation of the mechanism of comics and how they work on the human brain, like the gutter in between panels and the visual language of comics. While I found a lot of the book interesting, I think your enjoyment level of Understanding Comics will depend on why you read comics. If you read them because they fascinate you and you see them as an art form, this is your book. If you read them for escapism and entertainment, parts of Understanding Comics will feel like someone reading you the nutritional information of your food while you're eating it. Remember the part in the beginning of Dead Poet Society when Professor Keating has them tear a section out of their textbook? Some of the more analytical parts of the book feel like the good Professor would have turned them into confetti, like the three axes of The Picture Plane, Reality, and Meaning, or graphing scene transitions into Moment to Moment, Action to Action, Subject to Subject, Scene to Scene, Aspect to Aspect, and Non-Sequitur. All that being said, knowing why things are the way they are and why they work was more than worth my time. Not only that, it shows Scott McCloud's skill as a writer and artist that he took a subject that could have been drier than a desert and made it fun and interesting. I expect I'll be dipping back into it from time to time, along with How to Draw Comics the Marvel Way. Four out of five stars."
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"This is a book on art and philosophy disguised as a book on comics disguised as a comic book! A brilliant must-read for any fan of comics, art, philosophy and beauty! Ahmad Eddeeb May 2016"
Understanding Comics: The Invisible Art,https://www.goodreads.com/book/show/102920.Understanding_Comics/reviews?reviewFilters={%22languageCode%22:%22en%22},"Scott McCloud's love and understanding of comics is beautifully and simply expressed here. So much so that it increased my love and understanding of comics I read in the past and definitely comics I will read in the future. As I was reading other peoples reviews and discussions about this book I noticed that most people are intrigued with the idea that the simpler the character on the page is, the easier it is for the reader to identify with the character. This is something that I noticed myself long before I read this book, so it wasn't so revolutionary to me... BUT his chapter on time and expressing time in space in comics truly blew my mind when I read it. It made me see and truly understand so much about pacing in comics. It helped me form, what I like to call, my internal gear shift. As a reader I didn't focus on speed of my reading and over time the only speed for reading became as fast as possible, but in comics this can be a huge disadvantage especially when going through slower and more solemn scenes. Now when I see a comic page and take a look at the composition of the panels I know when the story demands of me to go faster or slower and I am grateful for this new found knowledge. This book is an excellent start for anyone who wants to learn about comics, and I certainly will continue my research on this topic."
