Book Title,Review Text
The Shining,My first Stephen King book! This honestly exceeded my expectations. The character work was fantastic! I also really enjoyed the pacing of the plot which I never really liked in the film adaption. I’m really excited to read more by King soon!
The Shining,"What can I say about The Shining? It is listed among Stephen King's best novels and it was turned into one of the most iconic movies of the last 40 years. I don't read a lot of horror, but I was interested in this one after learning that the character of Jack was based on King's own struggles with alcoholism. I have an addiction to addiction stories, so I was intrigued. My husband had also wanted to read The Shining, and he found a nice first edition at a used bookstore. (On the page listing other books by Stephen King, only two titles are there: Carrie and 'Salem's Lot.) While he continued browsing, I sat down and started reading. I was instantly caught up in the story of Jack and his family. Jack is trying to redeem himself after a disastrous mistake in his teaching career, and his wife, Wendy, is torn about whether to stay married to him. Their precocious 5-year-old son, Danny, also has problems and both parents are worried about him. Although, ""precocious"" doesn't fully explain Danny's gifts. He has psychic powers, and everything starts to go to hell in a handbasket when he and his parents move to the Overlook, a haunted hotel in the Colorado mountains, so Jack can be its caretaker over the winter. Poor Danny becomes the conduit for the ghosts in the hotel, and the spirits also wreak havoc on Jack and his fragile sobriety. I haven't read a lot of King's books, but the writing in Shining is so strong that I could tell why it's considered one of his best. Here are a few good lines: This book is scary.* There is a famous scene in Room 217 that I read with my hand half-covering my eyes. The descriptions of the hedge animals coming alive, and the times when Danny knows he is being stalked, are terrifying. When Danny calls for help toward the end of the book, I was so engrossed I stayed up really late just so I could finish. Whew! Since I am nearly four decades late in reading this book, most people seeing this review have likely already read it, but if you haven't and if you want a good literary scare, I highly recommend it. ""He would write it for the reason he felt that all great literature, fiction and nonfiction, was written: truth comes out, in the end it always comes out. He would write it because he felt he had to."" I was reading this book when I found out my mother had cancer, and after one night during which she collapsed, I said to my husband, ""I don't know which is scarier: The Shining or what's happening with my mom."" He nodded gravely."
The Shining,"Jack Torrance has been given the chance to turn his life around after being hired to work as a winter caretaker at the Overlook Hotel. Isolated from the rest of the world for months, Jack plans to rekindle his relationship with his wife Wendy and his son Danny all the while fighting his brutal alcohol addiction and working out his anger issues. Unfortunately for Jack, the Overlook Hotel has other plans for him and his family. The hotel is haunted by evil spirits with violent and tragic histories, taking advantage of Jack's own troubled past and his son Danny's psychic abilities. A peaceful winter getaway might just become a true nightmare. The Shining is a fantastic exploration of the struggles of alcoholism, financial ruin and past tragedies constantly coming back to bite you where it hurts most. It's about the dangerous cycle of addiction, following in the footsteps of your abusers and seeing how it comes back to hurt you and everyone around you. The fashion in which the basic elements of normal, human struggles is depicted in this book is far scarier than any ghost or even the Overlook Hotel itself. The family drama between Jack, Wendy and Danny had me constantly upset and on the edge. Jack is a beat-down, broken and pitiful man down on his luck. He says and does some pretty horrible and disgusting things, but I developed a soft spot for him the more I learned about his troubles and what made him the way he is. He's not a good guy at all, but almost everyone can find something about him that's uncomfortably relatable. He represents the bad parts of ourselves that we don't like to admit exists. Most of the time we can keep him in check, but sometimes he breaks through the cracks in our darkest and most vulnerable moments. It's a slow burner with a lot of heart. As dark and depressing as it is, the overall message behind the story is an uplifting one. We don't have to allow ourselves to be defined by our pasts, our guilt, or the mistakes of the ones who raised us. We can always try our best to go in the opposite direction and set a good example for others. Danny's friendship with Hallorann is also awesome and wholesome. Two psychic boys from totally different generations and upbringings finding a meaningful connection through their mutual struggles. My rating: 5/5"
The Shining,"3.25 stars “Monsters are real. Ghosts are too. They live inside of us, and sometimes, they win.” As someone who only watched the movie and just recently started Stephen King, I thought I knew what I was getting into. I was so so wrong in the best way possible. Jack Torrance, an ex-drunk, gets a job in the Overlook hotel as a winter caretaker.The Overlook isn't just a hotel though... and his son is no ordinary boy. Trigger warning: . A lot of it in the last fifth or so. It made me uncomfortable reading it. I know it was meant to be showing the ""bad guys"" but I am just not ok with it. The fact that it was a different time when this was published can't really change my opinion because reading it now, I was just too grossed out and uncomfortable. The extremity of this did lower my rating. This is my third experience with . His writing is very nuanced; with a lot of character. It was hard to get into during my first two reads but now I am getting more used to it. That being said, (I am reading in release order). Scenes are more gorey, characters' emotions more felt, and the setting is more atmospheric. I can't wait to see where it goes next. Something that I am noticing in King's works is that he likes to tackle hard subjects in his books. In it was bullying, in it was religion in the face of disaster. In it is alcoholism. In the very beginning we see flashbacks to Jack hurting Danny and later on to Jack's father being an abusive alcoholic. The terrors that the hotel sends on the Torrance family is meant to parallel symptoms of alcoholism. The themes of sons reflecting their fathers was also something that I thought was interesting and I wonder if it will continue with . I really came to care for Jack, Wendy, and Danny. I understood where Jack was coming from and really was happy for him at the beginning when he felt ok. As he started descending into madness and as he started to not be able to keep it at bay, my heart was breaking as much as Danny and Wendy's. If you are looking for a great character-driven story, this is it. I did think that 3/4 of this book was very off when it came to pacing. It was not as bad as in , but it did make it hard to push through to the great moments at times. When the great moments came though, they were amazing. After the build up and the subtle foreshadowing right from the first few pages, the ending managed to tie it all together in a splendid knot. It was one of the best endings I have ever read. I enjoyed greatly. In my opinion it is better than the movie. If you are looking to get into King's work, this may not be the best place to start, but it is a great book overall."
The Shining,"Damn. That was intense. This was my first time reading The Shining and believe it or not I have never watched the film adaptation [yet]. I did however experience Universal Studio's debut of the Overlook Hotel haunted house at Halloween Horror Nights last year and if that was any indication I knew this story was no joke. My in-person book club read Ready Player One last month and we weren't quite ready to leave the experience so we chose as our next read since there were quite a few related scenes. I had been wanting to read it anyway so it was a very appreciated push towards my ""read all the books"" goal which will surely take a lifetime. maintains a mass following for a reason. It's good. The writing, the setting, the massive themes that everyone can relate to. We all have regrets, shame, and our own personal demons that haunt us unsolicited. ...and sometimes they don't. is climbing to the status of a classic for good reason. It was a twisted, suspenseful ride, and I'm so glad I finally read it."
The Shining,"This was a re-read via the audiobook, narrated by Campbell Scott. He is FANTASTIC! I loved every minute of this audio and highly recommend it, even if you've already read the book or seen the movie. *I obtained this audio through my local library. Libraries RULE!*"
The Shining,"2/5 ★'s ⬬ Audiobook - unfortunately ⬬ So, once again I won't be writing a full review at the moment. However, this was extremely disappointing! The story was a bunch of boring ramblings for the most part. It should have been cut down a lot. Then, lets not forget to mention, they . Gross! I don't care what year this came out it was highly . The , but nothing to rave about. It took It seems Stephen King just. I can't wait to watch"
The Shining,"One of King’s most famous books I didnt know was so famous up until now as I just recently started to get into his novels. I was eager to read The Shining partly because I did not know what I was getting myself into. Past and actual horrors awaits at the Overlook Hotel menacing Jack, the new caretaker, his wife and gifted (or cursed?) 5 years old son. To me, it wasnt just one of many hunted house story, it was more than that. Its also about a family fighting their own demons as many strange and terrible things happen at the Overlook. The characters Stephen created were amazing and unique. We get just the right amount of suspense, not too much to get lost in it and lose interest. It was perfect."
The Shining,"If you enjoy reading horror, then this book is a must-read! It's a real page-turner! I read it about 40 years ago shortly after it was first published, and it still gives me chills to this day! Warning: once you read this book, DO NOT see the movie of the same title starring Jack Nicholson - it was so disappointing, and at best, a joke."
The Shining,"THE SHINING [1977] By Stephen King My Review 5.0 Out Of 5.0 Stars I finished my second reading of “The Shining [1977]” at midnight last night. I did not read the excerpt from the sequel “Doctor Sleep” since it is my intention to read it in the very near future. First, I was taken aback by the page count since I did not remember this modern American classic of horror tallying 673 pages. Second, I do not have a doggone clue when I read it the first time, only that I thought it was the cat’s meow as Stephen King would say back then. It was initially published in 1977 after all. Finally, it is still the “cat’s meow” in my opinion, after what, 46 years? There is only a scant description of the story you will explore in its nearly 700 pages. Our leading adult male character is one Jack Torrance who cannot look in the rearview mirror with a clear conscience, that is until he has half-a-second to rationalize all of his atrocious behavior away and into the ether. What Jack wants is the proverbial “fresh start” and at least in theory his acceptance of the off-season caretaker’s job of the Overlook Hotel could provide precisely that, if not more (Jack still harbors a smidgeon of hope that his buddy Al can smooth over the sharp edges of the memories of the committee’s recollections of Jack’s horrendous behavior at the school. What does Jack think could be within his grasp? Well, something like his cohort in evil deeds making it possible for the school to reach out with an olive branch and reinstate his teaching position with a provisional clause of course. A large percentage of the narrative is unraveled through the first-person perspective of “Daddy” AKA “Jack” …and was not the “Ripper” of lore nicknamed Jack? Our Jack also daydreams about finishing his book within the walls of the quiet and atmospheric old hotel where royalty and roustabouts alike had stayed. Last on his mental agenda, our “Daddy” AKA “Jack” speculates that there should be time aplenty for him to mend some fences with his emotionally wounded spouse Wendy and their 5-year-old son Danny who adores his “Daddy”. Wendy Torrance wants hubby to accept the proffered appointment as the storied Overlook Hotel’s newest off-season caretaker. Hmmm… It is difficult for the reader to arrive at a different path for the main male character to take. In the matter of the wife Wendy maintaining such a gluttonous amount of cautious optimism within her petite frame is hard to explain to a practical reader. Some amount of her willingness to go is explained by the fact that the alternative is full of bad taste and venom, that is Wendy would need to take “Doc” to her mother’s house. Finally, there is our third family member the couple’s diminutive 5-year-old son Danny who was born with bountiful psychic gifts. The boy wants the right thing for his Daddy, but he has not just misgivings about The Overlook Hotel, but some disturbing psychic information to substantiate his reservations. And the only one to notice the strange and terrible forces gathering around the Overlook is Danny Torrance, a uniquely gifted five-year-old. Any reader of any age with any interest in the horror genre would be both competent and confident enough to spin a decent teaser description of “The Shining” because most horror fans read it at some point, or if not, saw Kubrick’s film adaptation starring the versatile, “can look like a psycho any day of the week”-Jack Nicholson. Personally, I have watched the movie more than once. Haven’t we all? Before going any further in writing my review (trying to think of anything new or different to say when confronted with one and a half-million ratings accompanied by a great number of reviews) I want to be clear that I am not the reviewer who enjoys contrasting the book with the film adaptation(s). At least not when attempting to write a book review. BTW, I want to say how much I liked King’s division of the work using PARTS AND Chapters. In PART ONE while Jack is still at the mercy of what I came to think of as “the mouthpiece” (regurgitating the story of placing every brick of the hotel in excruciating detail) that the pertinent topics of what the requirements of the job for off-season caretaker should be was discussed. And this made for some riveting reading. Ullman recounts his unfortunate decision to hire an alcoholic named Granger for the position and how he lived to regret it. The Granger family was one of the tragedies in the history of the hotel. Delving into IQ, psychosis, cabin fever, and the like, Jack is able to make a case that compares favorably to that of the ill-fated alcoholic named Granger. It was through reading Jack’s true feelings about Ullman (and others) that we come to understand that Jack is much more of a clear and present danger to his wife and child than “simply” an alcoholic. It is pertinent to remember (as Jack holds his rage in check toward Ullman) that he has not had a drink. Jack is afflicted with the most volatile and dangerous psychiatric disorder imaginable in that his rage is only contained with a small safety pin or a piece of tape. In King’s use of the Unreliable Narrator, we learn how easy it is for Jack to believe that he is one Helluva nice guy thirty seconds after he lays someone low. We see, that in Jack’s warped perspective things are done to HIM, he does not do things to others. He sees himself as a good man, husband, and father who only reacts to stimuli that is applied to him. He is a bit of a narcissist, and is devoid of a moral compass. In my opinion, it is only at the 75% mark that things start to simmer, and The Overlook Hotel with all of its negative energy begins to gain momentum and power working through the weakest link. I know I have not mentioned “Dick” Halloran, but readers know that he is one of the players, albeit not a power hitter. The character of Wendy, forgive me, I felt less than warm and fuzzy about on several occasions. I must say that she appeared to be seizing on every opportunity to get all three of them out of the beautiful Colorado Rockies. She should, you say? That was true before they went, or even after they had gone and then the show prevented easy escape. But what about after passing the Rubicon. The” hotel” and its energy was zapping Jack every time it could and if it had NOT been, he would still see that if he pulled the three of them out and abandoned his position as the caretaker then it was all over for him. No money, no job, no book, no fame, no way to make it. The Overlook Hotel comes alive by piggybacking the psychic energy of Doc, the little boy. Wendy, the gentle Halloran, and even the boy’s link to his visions gives the “good guys” aid in the battle. The story is supernatural horrors living in the bowels of the hotel coming into being in this dimension and our little band of heroes taking them on when they are woefully outgunned. “The Shining” was a classic when I read it the first time and allotted the five stars. It is just as stellar the second time around. There is much more detail than I remember, and to be fair, it is a tad too long. But that is a common thread with King’s works. They are lengthy are they not? I am looking forward to the sequel and will read it by the end of this month if at all possible. “The Shining” will never be “dated” or a failure to thrill the young and old alike. It is a wonderful story in King’s quiver of great novels. “THE SHINING”…JUST AS WONDROUS THE SECOND TIME AROUND!!!"
The Shining,"My 200th Review "" Arabic & English "" : 3.5* Knock , Knock ... so it was a hell of a story and it scares the life out of me not coz it's a horror novel , coz in my opinion its not , it go under the genre of a psychological novel . The Shinning most knowable Stephen king novel coz it was on his beginnings after his success in his first novel "" Carrie "" but when the Shinning Released it made king more than a horror novelist . The Story starts With jack in an interview to know about his new job as a caretaker at the Overlook Hotel , which he will take of it during the whole winter and also a great start to reconnect with his family and also his writing . so Jack move with his wife Wendy and his son Danny to the new hotel as a fresh start to his life after he lost his job recently but the overlook hotel had other plans for jack and his family . Danny is 6 years old son who got a special gift called The Shinning as Hallorann called it . it's like a gift makes u sees the future and it warns u even Telepathy with other people who have it too , feel the spirit and all of that made Danny Afraid of the hotel and didn't want to go but also he went coz he loves his dad and want to see his family happy again but Danny sees what others can't see . "" But it was a dreadful kind of curiosity, the kind that makes you peek through your fingers during the scariest parts of a scary movie"" The Story is really creepy and King masterwork writing reach the top at it , the way he shows us the problem of the alcoholic people and also how his character keep developing every chapter and the craziness keeps go high with the horror images of jack Internal thoughts of how far the overlook hotel made him lose his mind . But sometimes the novel was monotonous , some chapters events was so slow and it made me get boring a little . The Ending was crazy and frighten in way that makes u had nightmares but over things more than ghosts or beasts , to me nothing worse that the psychological horror .but King gave us the best advice at the end . *** Even Stephen didn't love the movie but Kubrick movie what made the novel even more famous coz it was iconic and a masterpiece , i guess after the ugly series that king made about the shinning in 1997 , he should thank Kubrick in his grave that he made one of best classic movies of all the times no one will forget . Arabic Review : البريق ثالث روايات كينج و لكن انضج رواياته التى بها تعدى مرحلة انه كاتب رعب فقط , بل كاتب يستطيع الغوص فى النفس البشرية ايضا و يحللها نفسيآ مثل دكتور نفسى متمرس فى عمله و بها اصبح فى مكانة اعلى ب كثير . بمجرد سماعك اسم الرواية ياتى فى ذاكرتك الفيلم و تاتى ب مفهوم انها رواية رعب و فندق مسكون و اشباح مثل روايات كثيرة عل شاكلتها ف تسال نفسك ما المميز بها ! هل اسم الكتاب سبب فى شهرتها و الفيلم الناجح عنها ! هذا جزء فعلا من نجاحها و لكن سوف اصدمك ب انها .... ليست رواية رعب عل الاطلاق , نعم بها بعض اللحظات تسببلك القشعريرة و الخوف و لكن هذا فقط ربع الرواية , باقى الرواية هى رواية رعب نفسى بامتياز عن تاثير الابوة فى التربية \ عن تاثير ادمان الكحوليات \ عن صدة الكاتب التى تكلم عنها العراب احمد خالد توفيق سابقآ و تاثيرها النفسى. تبدا الراوية ب مقابلة العمل ل جاك تورانس الذى بها يتولى العمل فى فندق الشهير "" اوفرلوك"" ك مسئول عنه فى فترة الشتاء التى يترك فيها العمال الفندق نظرا للجو المثلج و العواصف المشهور بها المكان مما يقتل اى سياحة و الوصول الى الفندق . تبدا رحلة جاك منذ وصوله الى الفندق مع زوجته ويندى و ابنه دانى ل يتفقدوا الفندق , ياخد جاك العمل بجديه ل يمحى بها اخطاء الماضى عندما كان مدمن للكحول الذى بسببه فقد عمله و تسبب ف كسر ذراع ابنه و ايضا ل يصلح علاقته الزوجية التى كانت عل وشك الانهيار من جزء و ايضا حتى يكمل عمله الروائى الاول الذى توقف كثيرآ . نسيت اهم جزء !ما هو البريق !! البريق موهبة يمتاز بها دانى هى اشبه ب رؤية احداث مستقبليه مع تحذيره منها و و ايضا يمتاز بالتخاظر الذهنى عن بعد مع من يملكون موهبته مثل "" ديك هالرون شيف الفندق "" الذى حذره من الفندق ايضا خاصة الغرفة 237 . يبدا الرعب النفسى تدريجيا مع دانى من ناحية و جاك من الناحية الاخرى و تاثير الفندق عليهم , ستيفن كينج ابدع فعلا فى وصف تدهور جاك النفسى و صراعه مع تاثير الفندق عليه لدرجة الجنون خاصة عند قراته لاحداث الفندق الماضية \ و مع دانى الموهوب بالبريق الذى يرى اشباح الفندق و اهوال ماضى هذا الفندق المخيف . ستيفن كينج ابدع و نضج فى هذة الرواية و تطور الاحداث مع فصول الرواية و الرعب النفسى الذى اصابنى به خاصة الافكار الداخلية ل جاك و المزروعة من الفندق و التحول السايكوباتى المخيف و لكن الراوية كانت رتيبة ايضا فى بعض فصولها ممل اصابنى بالملل احيانا و مع اقتراب النهاية و ذروة الاحداث تجلى الرعب فعلا ل قمته ببشاعته لياتى ب نهاية ملحمية خاصة عندما يتغلب الفندق عل الاب و يصبح فى مواجهة الام و دانى . *** بالنسبة للفيلم رائعة كوبريك الايقونية ف هو من افضل الافلام عل الاطلاق التى نالت حقها متاخر عل الرغم من كره كينج للفيلم و نظرة كوبريك و اتفق معاه فيه حاجة واحدة و هى تجاهل كثير من ماضى جاك و ويندى الذى كان لابد من التركيز عليه لكن ما عدا ذلك الفيلم كان اسطورى و مرعب اكثر من الرواية و له مشاهد محفورة فى الاذهان الى الان . اعتقد فشل المسلسل الذى اصدر عام 1997 للرواية كفيل ان يراجع كينج موقفه من تحفة كوبريك ."
The Shining,"No, I'm not scared right now, you're scared. ...okay, that was really scary."
The Shining,"Yet another book review I’ve been sitting on for weeks, but I feel like I kind of have a good reason this time! Stephen King books are hard to review, both because there’s so much to say but also nothing that hasn’t been said already. And especially since I’ve really only read the most mainstream of his books, including this one, it’s difficult not to be influenced by a cultural impact that’s been around before I was even born. But having nothing new to say has never stopped me before, so why start now! I haven’t seen movie outside of the few famous scenes that have been meme-d to death prior to the internet’s existence. You all know the premise—husband, wife and son move into a big empty hotel, husband goes crazy, wife is screaming, evil ghost twins, elevator of blood, etc. Some of those most iconic moments from the film didn’t actually appear in the novel, and like all adaptations a number of significant book scenes didn’t make the cut. I can’t do a direct comparison because, again, I have not seen the movie, but I also feel as though the complexities of Jack’s relationship with his family were smoothed over during that process too. Because while, yes, is a story about a haunted hotel, its emotional narrative went a lot deeper than that. This is a book about a man so caught up in his own self-aggrandized myth that he would rather burn everything and everybody around him to the ground than have to face his own inadequacies. It was nearly impossible for me to feel anything than complete contempt for Jack Torrance, both before and after he moves into the Overlook Hotel. Was he supposed to be a flawed but still sympathetic character? I’m not sure, but I didn’t have any pity for his situation, only that of Wendy and Danny. In a place filled with actual ghosts and murderous shrubbery, you would think that some of the paranormal aspects would be the scariest parts. But the real horror of lies in the utter familiarity of the type of man Jack Torrance is. How this kind of person believes the ultimate sin in this world that everyone doesn’t stand and applaud his obvious brilliance. And that the world’s indifference or scorn is an unforgivable act that must be punished, violently if necessary, by his own hand. At this point I assume all writers in Stephen King novels are self-inserts on some level, and I see that being the case here. Not necessarily for the , but the parallels between King’s own addiction demons at the time he wrote this. Jack feels like he’s failing his family and failing to live up to his own expectations for himself. It’s hard for him to get back to his work, you know, , and also be the kind of husband and father he always imagined himself as. It would be a lot more relatable, I think, if Jack wasn’t also a piece of shit, but still King seems to give him a pass overall. This book is a product of its time as much as it is a product of its author. Not that was ever acceptable, but it didn’t seem to be a total dealbreaker in redeem-ability in the 70s when this was written. Still, , and that’s for a reason. In the US 88% of homicides are committed by men and 76% of reported domestic violence is committed against women. Wendy and Danny’s terrifying ordeal isn’t necessarily that much of a departure from reality. Other King mainstays, like terrifying kids, a bloated page count, liberal use of the n-word, etc. are all present too. I know the majority of this review has been dissecting Jack and what King was trying to accomplish with his character, but I was still able to sit back and enjoy this book for the most part. It’s scary and unnerving, like feeling someone following you and turning around to find nobody there. If you’re a fan of King’s other books you’ll likely enjoy ."
The Shining,"This was a super entertaining read for me. I just felt like it was a bit long. I often struggle with longer books and so perhaps this is rather my fault, than the novels. When I first tried to read The Shining, probably over 10 years ago, I didn't get very far at all. I didn't give it a fair chance. This time, I think being older has helped as the first time I attempted it, I just wasn't getting it. This time around it made a lot more sense to me. I've also had a little more experience of this sort of genre, reading a few horror books recently. It's also too bad I'm reading this novel so late. I don't think there is anyone who doesn't know something about The Shining, probably from the film. I imagine reading this novel with no prior knowledge would be incredible. After reading this is definitely going on my to read list"
The Shining,"I've set myself a goal to read a few more King works in 2024, as I've enjoyed everything I've picked up by him. He is the king of horror for a reason, and I'm seeing that again with The Shining, possibly his most famous work. Yet again I am astounded by how King manages to craft his characters and the setting in a way where not much happens initially, yet you are fully immersed, and feel yourself getting tenser and tenser. Luckily, I somehow avoided all spoilers for this book, so literally had no idea what it was about. For those who don't know, The Shining is about a married couple and their son moving to look after a hotel during its off-season. But they are not a normal family. The young boy has an uncanny ability of knowing what others around him are thinking, and the father has more than his fair share of secrets weighing on his shoulders. This is about a descent into madness, where the setting becomes a character unto itself. The hotel is a living, breathing space that King remarkably makes feel oppressive to our characters. Whilst the end dragged out a little bit in my opinion, the first three quarters were absolutely incredible, and the end by no means made The Shining less than great."
The Shining,"Hello Readers. Have you heard the tale of the Seven Wives of Bluebeard? Once upon a time there was this powerful noble immensely wealthy.Everyone called him Bluebeard because of his large, ugly blue beard.He had married several times but time and again all of his wives died.No one really knew how. And then one day he married again.A lovely, young girl.Whenever Bluebeard had to go away, he would give her all the keys of his home.He told her she could use any key to go inside which ever room she desired.Except one little key which opened one little door.She was never to use it. She tried to heed his warning.Day after day.Month after month.But at last, she could not stop herself any more.She opened the door with that little key, and looked inside..... ----------------------------- I guess it's human nature.Our inherent morbid curiosity. Mr. King got it perfectly.It was the same morbid curiosity which led our protagonist Danny, to go inside the Room 217.And yup, it was the same one which made me read this book. Hanging inside the room were the heads of the last seven of the Bluebeard's wives. He found...no sorry, that will be a spoiler. Mind numbing, spine chilling terror. I have read horror books before.By God, I have.I've had that phase when R.L.Stine was my best friend.I have read books with these horrifying inhuman, otherworldly creatures. But this book, this book shook me up. Might being the operative word.I'm not really sure. Now as for the story, it needs no introduction.Good for me as I'm not really in the position to describe it now.All I can say is I don't regret reading it.My first Stephen King, there will be many more. -----------------------------------------------------"
The Shining,One of the best horrors I've read (not that I read them too often). Occassionally I like to be scared and while reading The Shining at night I really was. It's a classic for horror lovers.
The Shining,"I envy the soul who hasn't yet watched the 1980 film version of The Shining directed by Stanley Kubrick. This may seem an odd thing to covet, considering how terrifying the movie is. Some things you can't unsee and as much as I tried to read the 1977 novel by Stephen King with an open mind, I found myself comparing text to film, discovering elements I wish could've been incorporated into the movie and coming across others I wish the author had omitted at the writing stage. The third novel by Stephen King (following in 1974 and in 1975) begins in the Overlook Hotel, a seventy year old mountain resort in Colorado preparing to close for the winter. Jack Torrance interviews for the job of caretaker. Throughout his meeting with the officious hotel manager Mr. Ullman, Jack is plagued by toxic thoughts, but holds it together long enough to secure the position, a fresh start for the once promising American author and creative writing instructor. Waiting for Jack in Boulder is his wife Wendy, a nervous blonde skittish over the fuel pump in the family VW, skittish over her husband's self-destructive tendencies, skittish over their future and skittish on everything else. Their four-year-old son Danny is uncommonly perceptive and speaks often of an imaginary friend named Tony, a relationship the Torrances attribute to stress. Tony often appears to Danny from far away and shows him things. Tony has a very bad feeling about this place the Overlook. One of the things I love about King and that people who've only heard he's a horror writer might not realize about his work is how little ""horror"" there is in the front half of his books. Jack's abusive father, his own spiral to rock bottom with alcohol and struggles with his temper, as well as his failures as a husband, are explored as deeply as in a work of literary fiction by someone like John Irving. Instead of throwing blood and guts at the reader, King comes at you with his characters. Another thing I've realized about King's best work is that the horror doesn't come from monsters chasing the characters but from characters realizing they are the monster. This is certainly the case in , and with characters realizing they're the freak under the tent and the most terrifying thing going; much of the story deals with whether they can control their wild talent, or the other way around. In , King builds the great haunted house. He gets around the question in all haunted house stories (""Why don't them people just get the hell out?"") by establishing that Jack's failures have his family one temper tantrum away from welfare. The Overlook is a magnificently dreadful place. There are the regal areas the guests see, like the ballroom or the roque court, and the dark places they don't see, like the boiler room and attic. The guest rooms are rich with history. Presidents have stayed at the Overlook, movie stars too, but something else has lingered behind. Children have refused to go in the playground. A chambermaid saw something in the bathtub of Room 217 and was fired for talking about it. A winter caretaker named Delbert Grady went stir crazy and butchered his family with an axe before shooting himself. The Overlook's cook, Dick Hallorann, finds a kindred spirit in Danny with a shared gift his grandmother called ""the shining,"" the ability to see things that happened a long time ago or that may happen yet. Dick doesn't think there's anything in the hotel that could hurt the boy. He doesn't . He advises Danny, ""If there is trouble ... you give a shout."" features some of the scariest shit King has ever put to paper: * Danny's exploration of Room 217 and the thing he finds in the bathtub took me back to being a kid and hearing stories of haunted houses or woods in the neighborhood; I never explored them and after reading this book, am glad I never did. * I liked how Wendy tries to . * The most terrifying thing of all is the thought that your own father, or husband, could slowly lose his marbles and turn into a monster, coming for you. King's toolbox has various sized drill bits he uses to bore clinical psychology into the reader's head. Motivation is clear. Backstory is used wonderfully. Jack and Wendy are loaded with insecurities long before they arrive at the hotel. King illustrates these powerfully and has Danny feed off these self-doubts to form his own unique psychosis. I liked how King uses the construction of an imaginary friend or straw man for Danny to process his visions rather than simply having him have visions. And the story is very grounded in the everyday. Whether touching on domestic abuse, child abuse, alcoholism or emotional instability, King has a sure hand with what should be considered real demons. Comparing the book to the movie. I must say that King wrote a great novel but Kubrick made a landmark film. ++ In the book, Jack's choice of a weapon to is much more organic than the axe he brandishes in the film. ++ Also in King, Jack's unhinged catchphrases, grounded in poison spewed by his own father, are scary. These were not used in the film either. The repetitious way Jack thought about how he was going to finally make his wife or son take their medicine was creepy. -- By far the stupidest thing in the book are the topiary hedge animals, which defy any sort of logic established by King. These bushes apparently have the ability to uproot, stalk their victims, inflict flesh wounds and then return to their spots in the garden. That didn't make the least bit of sense to me. It was probably the biggest story element that the director of and dropped. -- In the book, Danny talks way too much. His dialogue with Dick Hallorann in the kitchen is ten pages long. Though King had a son [Joe Hillstrom] Danny's age at the time he wrote the book, it seemed that Kubrick got far more from the child actor who played Danny in the movie by having him talk less, about his abilities or his experiences. -- In the movie, Danny hides his abilities from his parents because he doesn't want to frighten them. I also found this far more effective. In the book, there are several mother-son conversations about Danny's second sight and even Jack comes to realize his boy has a wild talent. King lays it all out on the surface, too nice and neat for me. -- The climax of the movie is much scarier and has far better visual imagery than horror movie fan King summoned for the book. ++ In the movie, Dick Hallorann is but gets a much happier resolution in the book. I think that King liked this character much more than Kubrick did. +- Wendy is a rag in both versions. She's very much a housewife of the mid-1970s, someone who didn't read in the '60s or go to college, which isn't unrealistic, but makes for an annoying character in a culture where Buffy the Vampire Slayer exists. She just hangs over her husband worrying way too much. -- The epilogue in the book doesn't feel fleshed out. It seems like something King wrote in the office his editor before handing her the manuscript. King has not pulled any punches over the years in his low regard for the choices made by Kubrick, particularly the performance of Jack Nicholson, which is over-the-top from the beginning. Receiving some mixed reviews at the time, the film has gone on to consistently rank as one of the scariest ever made and is regarded as a classic. King got his turn in 1997 adapting the teleplay for a four-hour ABC mini-series starring Steven Weber as Jack and Rebecca DeMornay as Wendy. It does not approach the existential terror of the Kubrick version in any sense. Though the book never fully comes out of the shadow of the movie, I had a wonderful time returning to the Overlook Hotel. I shot through the story, which builds wonderfully. I was invested in how vulnerable Jack grew and how the hotel manipulated that to turn him against the people who depended on him. The hotel was really a stand-in for alcohol and the violence unleashed on his family was very believable to me."
The Shining,"4.5 stars! “Monsters are real. Ghosts are too. They live inside of us, and sometimes, they win.” A family is hired to take care of a hotel over the winter while it is closed to the guests and weather conditions are damning. Jack is hoping to spend the winter as the caretaker working on the hotel and his writing. His wife Wendy wants them to go back to a normal family. Their son Danny has been seeing some very strange things around the hotel. As it grows colder, the hotel starts to come awake and the three of them will be having a very tough time. I���m trying to read King’s books in the order they were published. This was third on the list and since I loved the movie I was excited to read this. I also have seen the hotel that inspired it a few times and have always been meaning to get around to reading this book. This book has what most people would consider a slow start, but I really liked it. King did an incredible job with the setting and the tone and both kept me completely sucked in from the first page. Obviously there were many differences from the movie, I tried not to compare but it’s hard not to. My favorite part about this book was deep inside, this family loved each other very much despite all odds and they tried to keep together as a family unit while outside forces tried to rip them apart. If you haven’t read this book and always meant to (like me) it’s the perfect, spooky time to give it a chance. Just don’t read it before going to bed. Follow me on ♥ ♥ ♥ ♥ ♥"
